X,Y,MagX,MagY,MagZ,UncalMagX,UncalMagY,UncalMagZ,BiasX,BiasY,BiasZ
24,-16,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
23,-16,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
22,-16,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
21,-16,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
20,-16,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
19,-16,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
18,-16,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
17,-16,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
16,-16,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
15,-16,28.1,2.1000001,-20.5,29.7,-17.1,-156.90001,1.6,-19.2,-136.40001
14,-16,28.800001,-0.1,-16.4,30.4,-19.300001,-152.8,1.6,-19.2,-136.40001
13,-16,28.0,-0.7,-13.5,29.6,-19.9,-149.90001,1.6,-19.2,-136.40001
12,-16,24.9,-3.0,-11.400001,26.5,-22.2,-147.8,1.6,-19.2,-136.40001
11,-16,22.300001,-3.1000001,-13.400001,23.9,-22.300001,-149.8,1.6,-19.2,-136.40001
10,-16,18.5,-3.5,-19.4,20.2,-22.6,-155.6,1.6,-19.2,-136.40001
9,-16,17.4,-9.8,-21.9,19.0,-29.0,-158.3,1.6,-19.2,-136.40001
8,-16,14.400001,-13.5,-26.5,16.0,-32.7,-162.90001,1.6,-19.2,-136.40001
7,-16,3.0,-26.7,-27.4,4.6,-45.9,-163.8,1.6,-19.2,-136.40001
6,-16,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
6,-15,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
16,-15,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
17,-15,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
18,-15,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
19,-15,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
20,-15,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
21,-15,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
22,-15,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
23,-15,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
24,-15,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
25,-15,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
26,-15,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
27,-15,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
28,-15,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
28,-17,20.1,-21.4,-18.0,21.7,-40.600002,-154.40001,1.6,-19.2,-136.40001
27,-17,20.6,-21.1,-25.1,22.2,-40.3,-161.5,1.6,-19.2,-136.40001
26,-17,31.9,-20.0,-34.100002,33.5,-39.2,-170.5,1.6,-19.2,-136.40001
25,-17,40.600002,-21.300001,-32.9,42.2,-40.5,-169.3,1.6,-19.2,-136.40001
24,-17,50.4,-17.2,-26.800001,51.8,-36.4,-163.1,1.6,-19.2,-136.40001
23,-17,55.0,-11.5,-18.4,56.2,-31.1,-155.1,1.6,-19.2,-136.40001
22,-17,53.100002,-8.8,-6.9,54.7,-28.0,-143.3,1.6,-19.2,-136.40001
21,-17,45.3,-7.1,1.6,46.9,-26.300001,-134.7,1.6,-19.2,-136.40001
20,-17,34.100002,-3.9,6.8,35.7,-23.1,-129.6,1.6,-19.2,-136.40001
19,-17,23.4,-1.4,5.7000003,25.0,-20.6,-130.6,1.6,-19.2,-136.40001
18,-17,15.2,0.1,0.1,16.800001,-19.1,-136.3,1.6,-19.2,-136.40001
17,-17,13.6,1.2,-5.6,15.2,-17.9,-142.0,1.6,-19.2,-136.40001
16,-17,15.400001,3.4,-12.1,17.0,-15.8,-148.5,1.6,-19.2,-136.40001
10,-14,21.2,1.0,-10.3,22.800001,-18.2,-146.7,1.6,-19.2,-136.40001
11,-14,26.4,4.1,-8.3,28.0,-15.1,-144.7,1.6,-19.2,-136.40001
12,-14,26.4,12.2,-7.9,28.0,-7.1,-144.3,1.6,-19.2,-136.40001
7,-19,24.1,5.9,-31.800001,25.7,-13.2,-168.2,1.6,-19.2,-136.40001
8,-19,19.800001,6.9,-28.7,21.4,-12.2,-165.1,1.6,-19.2,-136.40001
9,-19,18.800001,3.4,-23.1,20.4,-15.8,-159.5,1.6,-19.2,-136.40001
10,-19,18.4,2.8,-17.2,20.0,-16.4,-153.6,1.6,-19.2,-136.40001
11,-19,24.6,-0.5,-13.0,26.1,-19.5,-149.5,1.6,-19.2,-136.40001
12,-19,28.9,-1.5,-16.0,30.5,-20.7,-152.40001,1.6,-19.2,-136.40001
13,-19,29.800001,-4.4,-21.4,31.4,-23.6,-157.8,1.6,-19.2,-136.40001
14,-19,25.1,-7.2000003,-25.6,26.7,-26.4,-162.0,1.6,-19.2,-136.40001
15,-19,19.6,-6.8,-24.5,21.2,-26.0,-160.90001,1.6,-19.2,-136.40001
16,-19,16.6,-3.1000001,-18.9,18.300001,-22.4,-155.5,1.6,-19.2,-136.40001
17,-19,17.5,-4.0,-13.7,19.0,-23.2,-150.3,1.6,-19.2,-136.40001
18,-19,20.300001,-6.3,-8.3,21.9,-25.5,-144.7,1.6,-19.2,-136.40001
19,-19,27.6,-7.4,-4.3,29.2,-26.6,-140.7,1.6,-19.2,-136.40001
20,-19,37.5,-9.3,-4.9,39.100002,-28.300001,-141.3,1.6,-19.2,-136.40001
21,-19,46.100002,-9.8,-9.900001,47.600002,-28.9,-146.3,1.6,-19.2,-136.40001
22,-19,53.100002,-11.400001,-18.6,54.8,-30.6,-155.0,1.6,-19.2,-136.40001
23,-19,57.0,-11.1,-30.9,58.7,-30.1,-167.3,1.6,-19.2,-136.40001
24,-19,56.100002,-17.2,-44.0,57.7,-36.4,-180.40001,1.6,-19.2,-136.40001
25,-19,45.9,-20.0,-54.9,47.5,-39.2,-191.3,1.6,-19.2,-136.40001
26,-19,33.8,-19.7,-55.8,35.4,-38.9,-192.2,1.6,-19.2,-136.40001
27,-19,24.0,-22.300001,-44.3,25.6,-41.5,-180.7,1.6,-19.2,-136.40001
28,-19,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
28,-18,19.300001,-24.5,-25.5,21.1,-43.600002,-160.90001,1.6,-19.2,-136.40001
29,-19,21.800001,-18.0,-27.9,23.300001,-36.9,-163.1,1.6,-19.2,-136.40001
30,-19,24.4,-21.1,-20.5,26.0,-40.3,-156.90001,1.6,-19.2,-136.40001
31,-19,25.6,-18.800001,-17.5,27.1,-38.0,-154.1,1.6,-19.2,-136.40001
32,-19,26.7,-15.1,-15.0,28.300001,-34.3,-151.40001,1.6,-19.2,-136.40001
33,-19,26.2,-14.400001,-12.1,27.800001,-33.600002,-148.5,1.6,-19.2,-136.40001
34,-19,27.1,-14.2,-10.5,28.6,-33.4,-147.0,1.6,-19.2,-136.40001
35,-19,29.0,-13.3,-11.3,30.6,-32.4,-147.7,1.6,-19.2,-136.40001
36,-19,29.300001,-15.0,-12.8,30.9,-34.2,-149.2,1.6,-19.2,-136.40001
37,-19,25.7,-14.0,-15.2,27.300001,-33.2,-151.6,1.6,-19.2,-136.40001
38,-19,17.5,-19.1,-32.5,25.9,-32.7,-148.90001,8.400001,-13.6,-116.4
39,-19,17.2,-17.6,-31.7,25.6,-31.2,-148.1,8.400001,-13.6,-116.4
40,-19,17.300001,-19.2,-29.9,25.7,-32.8,-146.3,8.400001,-13.6,-116.4
41,-19,18.2,-20.5,-28.0,26.6,-34.100002,-144.40001,8.400001,-13.6,-116.4
42,-19,21.0,-21.9,-27.6,29.4,-35.4,-144.0,8.400001,-13.6,-116.4
43,-19,22.800001,-21.800001,-29.9,31.2,-35.4,-146.3,8.400001,-13.6,-116.4
44,-19,23.2,-23.800001,-30.800001,31.6,-37.3,-147.3,8.400001,-13.6,-116.4
45,-19,23.1,-23.9,-32.3,31.5,-37.5,-148.7,8.400001,-13.6,-116.4
46,-19,23.0,-21.800001,-33.4,31.4,-35.4,-149.8,8.400001,-13.6,-116.4
47,-19,25.5,-22.6,-32.8,33.9,-36.2,-149.2,8.400001,-13.6,-116.4
48,-19,26.5,-22.7,-34.7,34.9,-36.3,-151.1,8.400001,-13.6,-116.4
49,-19,27.1,-24.800001,-35.7,35.5,-38.4,-152.1,8.400001,-13.6,-116.4
50,-19,25.300001,-23.6,-38.2,33.7,-37.2,-154.6,8.400001,-13.6,-116.4
51,-19,21.6,-20.9,-39.9,30.0,-34.5,-156.3,8.400001,-13.6,-116.4
52,-19,19.2,-19.1,-37.5,27.6,-32.7,-153.90001,8.400001,-13.6,-116.4
53,-19,18.5,-13.6,-34.100002,26.9,-27.2,-150.5,8.400001,-13.6,-116.4
54,-19,17.300001,-7.7000003,-30.4,25.7,-21.1,-146.8,8.400001,-13.6,-116.4
55,-19,18.6,-6.4,-26.0,26.9,-20.0,-142.5,8.400001,-13.6,-116.4
56,-19,22.6,-5.3,-23.1,31.0,-18.9,-139.5,8.400001,-13.6,-116.4
57,-19,26.1,-2.8,-24.300001,34.5,-16.4,-140.7,8.400001,-13.6,-116.4
58,-19,25.9,-5.1,-27.7,34.3,-18.7,-144.1,8.400001,-13.6,-116.4
59,-19,22.5,-6.7000003,-32.3,30.9,-20.300001,-148.7,8.400001,-13.6,-116.4
60,-19,18.0,-4.7000003,-32.3,26.4,-18.300001,-148.7,8.400001,-13.6,-116.4
61,-19,14.1,-4.1,-27.6,22.5,-17.7,-144.0,8.400001,-13.6,-116.4
62,-19,15.5,-3.3,-21.5,23.9,-16.9,-137.90001,8.400001,-13.6,-116.4
63,-19,19.6,-4.4,-20.1,28.0,-18.0,-136.5,8.400001,-13.6,-116.4
64,-19,23.2,-5.5,-20.4,31.6,-19.1,-136.8,8.400001,-13.6,-116.4
65,-19,24.4,-2.8,-24.7,32.8,-16.300001,-141.0,8.400001,-13.6,-116.4
66,-19,24.5,-1.5,-26.6,32.9,-15.1,-143.0,8.400001,-13.6,-116.4
67,-19,24.2,0.90000004,-28.1,32.600002,-12.7,-144.5,8.400001,-13.6,-116.4
68,-19,25.2,2.6000001,-28.6,33.600002,-11.0,-145.0,8.400001,-13.6,-116.4
69,-19,25.9,7.2000003,-29.4,34.2,-6.4,-145.7,8.400001,-13.6,-116.4
70,-19,26.9,10.400001,-30.9,35.3,-3.2,-147.3,8.400001,-13.6,-116.4
71,-19,27.5,10.400001,-32.9,35.9,-3.2,-149.3,8.400001,-13.6,-116.4
72,-19,27.6,8.400001,-34.0,36.0,-5.2000003,-150.40001,8.400001,-13.6,-116.4
73,-19,26.300001,5.8,-34.600002,34.7,-7.8,-151.0,8.400001,-13.6,-116.4
74,-19,25.300001,3.7,-33.600002,33.5,-9.7,-150.1,8.400001,-13.6,-116.4
75,-19,27.5,-0.6,-31.1,35.9,-14.2,-147.5,8.400001,-13.6,-116.4
76,-19,29.5,-4.0,-29.300001,37.9,-17.6,-145.7,8.400001,-13.6,-116.4
77,-19,32.8,-10.2,-30.800001,41.2,-23.6,-147.2,8.400001,-13.6,-116.4
78,-19,35.0,-11.5,-36.8,43.4,-24.9,-153.2,8.400001,-13.6,-116.4
79,-19,30.7,-11.900001,-45.100002,39.100002,-25.5,-161.5,8.400001,-13.6,-116.4
80,-19,22.7,-13.3,-45.2,31.1,-26.800001,-161.7,8.400001,-13.6,-116.4
81,-19,18.300001,-3.5,-42.600002,26.9,-17.0,-159.2,8.400001,-13.6,-116.4
82,-19,18.9,0.5,-36.5,27.300001,-13.1,-153.1,8.400001,-13.6,-116.4
83,-19,22.6,5.9,-34.0,30.800001,-7.7000003,-150.5,8.400001,-13.6,-116.4
84,-19,29.5,7.4,-37.600002,37.9,-6.2000003,-154.0,8.400001,-13.6,-116.4
85,-19,29.300001,3.1000001,-46.8,37.7,-10.400001,-163.2,8.400001,-13.6,-116.4
86,-19,25.0,-2.6000001,-49.7,33.4,-16.2,-166.1,8.400001,-13.6,-116.4
87,-19,15.6,-4.9,-47.100002,24.0,-18.5,-163.5,8.400001,-13.6,-116.4
88,-19,9.400001,-2.7,-39.100002,17.800001,-16.300001,-155.5,8.400001,-13.6,-116.4
89,-19,10.1,-1.9,-27.800001,18.5,-15.5,-144.2,8.400001,-13.6,-116.4
90,-19,15.400001,-1.1,-20.5,23.800001,-14.7,-136.90001,8.400001,-13.6,-116.4
91,-19,30.9,-1.5,-16.0,39.3,-15.1,-132.40001,8.400001,-13.6,-116.4
92,-19,33.4,-3.9,-23.6,41.8,-17.5,-140.0,8.400001,-13.6,-116.4
92,-14,24.7,-6.6,-32.2,33.2,-20.300001,-148.5,8.400001,-13.6,-116.4
91,-14,23.5,-7.6,-31.1,31.9,-21.2,-147.5,8.400001,-13.6,-116.4
93,-14,28.1,-7.4,-32.3,36.5,-21.0,-148.7,8.400001,-13.6,-116.4
94,-14,32.5,-5.1,-31.0,40.9,-18.7,-147.40001,8.400001,-13.6,-116.4
90,-14,19.4,-10.400001,-28.800001,27.800001,-24.0,-145.2,8.400001,-13.6,-116.4
93,-19,32.5,-8.1,-34.4,40.9,-21.7,-150.8,8.400001,-13.6,-116.4
94,-19,26.1,-7.3,-39.600002,34.5,-20.9,-156.0,8.400001,-13.6,-116.4
95,-19,21.5,-3.8,-38.600002,29.9,-17.4,-155.0,8.400001,-13.6,-116.4
96,-19,22.6,0.90000004,-35.7,31.0,-12.6,-152.1,8.400001,-13.6,-116.4
97,-19,24.0,5.9,-35.600002,32.4,-7.7000003,-152.0,8.400001,-13.6,-116.4
98,-19,29.1,4.0,-36.9,37.5,-9.5,-153.3,8.400001,-13.6,-116.4
99,-19,28.300001,1.5,-42.600002,36.7,-12.1,-159.0,8.400001,-13.6,-116.4
100,-19,23.9,0.6,-45.0,32.4,-12.900001,-161.40001,8.400001,-13.6,-116.4
101,-19,18.7,1.6,-42.4,27.1,-12.0,-158.8,8.400001,-13.6,-116.4
102,-19,15.400001,-0.4,-35.2,23.7,-14.1,-151.7,8.400001,-13.6,-116.4
103,-19,15.3,-1.3000001,-26.7,23.6,-14.8,-143.40001,8.400001,-13.6,-116.4
104,-19,21.2,-2.6000001,-19.800001,29.6,-16.2,-136.2,8.400001,-13.6,-116.4
105,-19,30.0,-5.1,-19.7,38.3,-18.5,-136.1,8.400001,-13.6,-116.4
106,-19,36.600002,-9.2,-27.6,45.100002,-22.7,-144.1,8.400001,-13.6,-116.4
107,-19,29.9,-13.8,-37.0,38.3,-27.4,-153.40001,8.400001,-13.6,-116.4
108,-19,23.800001,-11.8,-36.9,32.3,-25.300001,-153.40001,8.400001,-13.6,-116.4
109,-19,21.0,-10.5,-34.2,29.4,-24.1,-150.6,8.400001,-13.6,-116.4
110,-19,20.9,-8.1,-30.6,29.300001,-21.7,-147.0,8.400001,-13.6,-116.4
111,-19,26.800001,-8.6,-30.5,34.9,-22.2,-146.90001,8.400001,-13.6,-116.4
112,-19,30.7,-12.2,-35.5,39.100002,-25.800001,-151.90001,8.400001,-13.6,-116.4
113,-19,29.7,-14.6,-44.100002,38.2,-28.0,-160.6,8.400001,-13.6,-116.4
114,-19,22.6,-13.900001,-48.2,31.0,-27.5,-164.6,8.400001,-13.6,-116.4
115,-19,15.5,-13.900001,-45.7,23.9,-27.5,-162.1,8.400001,-13.6,-116.4
116,-19,14.400001,-9.900001,-39.3,22.7,-23.5,-155.90001,8.400001,-13.6,-116.4
117,-19,16.0,-7.0,-35.9,24.300001,-20.6,-152.40001,8.400001,-13.6,-116.4
118,-19,21.7,-5.9,-33.5,30.1,-19.5,-149.90001,8.400001,-13.6,-116.4
119,-19,28.9,-9.400001,-39.0,37.3,-23.0,-155.40001,8.400001,-13.6,-116.4
119,-14,12.900001,-14.8,-17.9,21.300001,-28.5,-134.40001,8.400001,-13.6,-116.4
120,-14,22.300001,-12.3,-14.6,30.7,-25.7,-131.0,8.400001,-13.6,-116.4
121,-14,23.4,-13.6,-17.800001,31.800001,-27.2,-134.2,8.400001,-13.6,-116.4
121,-19,19.2,-18.800001,-51.2,27.6,-32.4,-167.6,8.400001,-13.6,-116.4
120,-19,29.4,-13.6,-48.0,37.8,-27.2,-164.40001,8.400001,-13.6,-116.4
122,-19,13.6,-14.3,-45.3,22.0,-27.9,-161.7,8.400001,-13.6,-116.4
123,-19,11.5,-12.3,-40.5,20.0,-25.9,-157.1,8.400001,-13.6,-116.4
124,-19,13.900001,-8.8,-32.8,22.300001,-22.4,-149.2,8.400001,-13.6,-116.4
125,-19,20.4,-4.9,-29.300001,28.800001,-18.5,-145.7,8.400001,-13.6,-116.4
126,-19,27.5,-3.5,-32.7,35.9,-17.1,-149.1,8.400001,-13.6,-116.4
127,-19,30.800001,-4.2000003,-40.2,39.2,-17.800001,-156.6,8.400001,-13.6,-116.4
128,-19,25.2,-5.3,-45.600002,33.600002,-18.9,-162.0,8.400001,-13.6,-116.4
129,-19,18.5,-5.0,-43.600002,27.1,-18.6,-160.1,8.400001,-13.6,-116.4
130,-19,15.1,-1.0,-35.600002,23.5,-14.6,-152.0,8.400001,-13.6,-116.4
131,-19,17.800001,2.3,-29.1,26.2,-11.3,-145.5,8.400001,-13.6,-116.4
132,-19,22.7,4.9,-27.6,31.1,-8.7,-144.0,8.400001,-13.6,-116.4
133,-19,26.5,3.3,-30.4,34.9,-10.3,-146.8,8.400001,-13.6,-116.4
134,-19,24.7,0.90000004,-36.7,33.100002,-12.7,-153.1,8.400001,-13.6,-116.4
135,-19,18.6,-1.6,-40.100002,27.0,-15.2,-156.5,8.400001,-13.6,-116.4
136,-19,10.8,-2.5,-37.2,19.2,-16.1,-153.6,8.400001,-13.6,-116.4
137,-19,6.8,-3.6000001,-27.800001,15.2,-17.2,-144.2,8.400001,-13.6,-116.4
138,-19,7.0,0.0,-19.9,15.400001,-13.5,-136.3,8.400001,-13.6,-116.4
139,-19,11.7,1.3000001,-5.3,20.1,-12.3,-121.700005,8.400001,-13.6,-116.4
140,-19,13.7,0.0,-3.0,22.1,-13.6,-119.4,8.400001,-13.6,-116.4
140,-22,10.3,-3.0,-11.400001,18.7,-16.6,-127.8,8.400001,-13.6,-116.4
141,-22,12.3,1.0,0.1,20.7,-12.5,-116.3,8.400001,-13.6,-116.4
139,-22,6.6,1.6,-24.800001,15.0,-12.0,-141.2,8.400001,-13.6,-116.4
138,-22,5.7000003,-0.90000004,-37.3,13.8,-14.2,-152.90001,8.400001,-13.6,-116.4
138,-23,7.7000003,-3.8,-41.600002,16.1,-17.4,-158.0,8.400001,-13.6,-116.4
139,-23,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
139,-24,7.8,-11.5,-46.2,16.2,-25.1,-162.6,8.400001,-13.6,-116.4
138,-24,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
137,-13,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
137,-22,8.1,-0.6,-47.600002,16.5,-14.2,-164.0,8.400001,-13.6,-116.4
136,-22,14.8,2.0,-56.0,23.6,-11.5,-172.40001,8.400001,-13.6,-116.4
135,-22,23.1,2.3,-59.100002,31.5,-11.2,-175.5,8.400001,-13.6,-116.4
134,-22,30.5,4.6,-53.3,38.9,-8.900001,-169.7,8.400001,-13.6,-116.4
133,-22,28.5,7.0,-43.3,36.9,-6.6,-159.7,8.400001,-13.6,-116.4
132,-22,22.7,7.0,-38.8,30.9,-6.4,-155.2,8.400001,-13.6,-116.4
131,-22,17.7,8.400001,-40.0,26.1,-5.2000003,-156.40001,8.400001,-13.6,-116.4
130,-22,16.800001,10.2,-44.100002,25.2,-3.3,-160.5,8.400001,-13.6,-116.4
129,-22,22.300001,11.3,-46.5,30.7,-2.2,-163.0,8.400001,-13.6,-116.4
128,-22,30.1,12.7,-42.2,38.5,-0.8,-158.6,8.400001,-13.6,-116.4
127,-22,31.0,12.3,-30.800001,39.4,-1.3000001,-147.2,8.400001,-13.6,-116.4
126,-22,21.7,10.3,-24.4,30.1,-3.3,-140.8,8.400001,-13.6,-116.4
125,-22,10.5,7.8,-26.7,18.9,-5.8,-143.1,8.400001,-13.6,-116.4
124,-22,5.4,3.6000001,-39.2,13.900001,-10.0,-155.8,8.400001,-13.6,-116.4
123,-22,8.400001,2.6000001,-51.9,16.800001,-11.0,-168.3,8.400001,-13.6,-116.4
122,-22,17.0,-2.2,-58.2,25.6,-16.2,-174.6,8.400001,-13.6,-116.4
121,-22,28.6,-1.9,-54.3,37.2,-15.7,-170.8,8.400001,-13.6,-116.4
120,-22,33.4,0.5,-42.7,41.8,-13.1,-159.1,8.400001,-13.6,-116.4
119,-22,28.9,3.8,-30.4,37.8,-9.5,-148.1,8.400001,-13.6,-116.4
118,-22,17.800001,3.0,-28.0,26.2,-10.5,-144.40001,8.400001,-13.6,-116.4
117,-22,8.2,2.2,-34.9,16.6,-11.400001,-151.3,8.400001,-13.6,-116.4
116,-22,6.8,-0.6,-44.2,15.2,-14.2,-160.6,8.400001,-13.6,-116.4
115,-22,10.0,-2.5,-52.3,18.6,-16.2,-168.40001,8.400001,-13.6,-116.4
114,-22,18.2,-3.8,-55.0,26.6,-17.4,-171.40001,8.400001,-13.6,-116.4
113,-22,25.2,-2.5,-51.100002,33.9,-15.900001,-168.0,8.400001,-13.6,-116.4
112,-22,28.1,-2.8,-43.7,36.5,-16.4,-160.1,8.400001,-13.6,-116.4
111,-22,22.7,-3.6000001,-40.5,31.1,-17.2,-156.90001,8.400001,-13.6,-116.4
110,-22,18.300001,-3.9,-42.0,26.7,-17.1,-159.1,8.400001,-13.6,-116.4
109,-22,18.9,-3.9,-47.2,27.300001,-17.5,-163.6,8.400001,-13.6,-116.4
108,-22,24.1,-3.7,-52.4,32.5,-17.300001,-168.8,8.400001,-13.6,-116.4
107,-22,34.8,-0.6,-51.3,43.2,-14.2,-167.7,8.400001,-13.6,-116.4
106,-22,40.8,-1.1,-39.0,49.2,-14.7,-155.40001,8.400001,-13.6,-116.4
105,-22,37.100002,2.2,-25.1,45.5,-11.400001,-141.5,8.400001,-13.6,-116.4
104,-22,27.0,2.5,-22.6,35.4,-11.1,-139.0,8.400001,-13.6,-116.4
103,-22,22.800001,0.0,-25.2,31.2,-13.5,-141.6,8.400001,-13.6,-116.4
102,-22,22.0,2.2,-29.4,30.4,-11.400001,-145.8,8.400001,-13.6,-116.4
101,-22,25.1,2.9,-33.100002,33.5,-10.7,-149.5,8.400001,-13.6,-116.4
100,-22,31.9,8.400001,-31.300001,40.4,-5.1,-147.7,8.400001,-13.6,-116.4
99,-22,35.5,9.6,-21.6,43.9,-4.0,-138.0,8.400001,-13.6,-116.4
98,-22,28.7,13.0,-12.8,37.100002,-0.5,-129.1,8.400001,-13.6,-116.4
97,-22,18.2,12.7,-10.8,26.7,-1.0,-127.1,8.400001,-13.6,-116.4
96,-22,10.1,9.1,-18.5,18.5,-4.5,-134.90001,8.400001,-13.6,-116.4
95,-22,7.0,7.0,-28.7,15.400001,-6.6,-145.1,8.400001,-13.6,-116.4
94,-22,12.6,3.1000001,-40.2,21.0,-10.5,-156.6,8.400001,-13.6,-116.4
93,-22,23.2,-0.5,-45.0,31.6,-14.1,-161.40001,8.400001,-13.6,-116.4
92,-22,31.6,-1.3000001,-38.7,40.0,-14.900001,-155.1,8.400001,-13.6,-116.4
91,-22,30.7,0.3,-27.300001,39.3,-13.400001,-143.8,8.400001,-13.6,-116.4
90,-22,21.2,3.1000001,-24.5,29.6,-10.5,-140.90001,8.400001,-13.6,-116.4
89,-22,15.8,2.0,-29.6,24.2,-11.6,-146.0,8.400001,-13.6,-116.4
88,-22,17.6,1.5,-36.8,26.0,-12.1,-153.2,8.400001,-13.6,-116.4
87,-22,26.1,-0.1,-38.8,34.3,-13.6,-155.1,8.400001,-13.6,-116.4
86,-22,34.7,5.9,-32.9,42.9,-7.7000003,-149.5,8.400001,-13.6,-116.4
85,-22,36.9,11.5,-17.4,45.3,-2.1000001,-133.8,8.400001,-13.6,-116.4
84,-22,27.2,10.400001,-7.2000003,35.600002,-3.2,-123.6,8.400001,-13.6,-116.4
83,-22,13.900001,11.5,-8.6,22.300001,-2.1000001,-125.0,8.400001,-13.6,-116.4
82,-22,6.8,7.3,-17.800001,15.2,-6.2000003,-134.2,8.400001,-13.6,-116.4
81,-22,4.4,6.0,-33.8,12.8,-7.5,-150.2,8.400001,-13.6,-116.4
80,-22,8.900001,1.0,-47.3,17.300001,-12.5,-163.7,8.400001,-13.6,-116.4
79,-22,21.800001,-1.9,-57.0,30.2,-15.5,-173.40001,8.400001,-13.6,-116.4
78,-22,36.3,0.3,-56.8,44.4,-13.3,-173.3,8.400001,-13.6,-116.4
77,-22,41.9,4.8,-47.7,50.3,-8.7,-164.1,8.400001,-13.6,-116.4
76,-22,40.9,8.0,-37.5,49.3,-5.5,-153.90001,8.400001,-13.6,-116.4
75,-22,37.9,10.6,-33.5,46.5,-3.0,-150.0,8.400001,-13.6,-116.4
74,-22,34.2,11.900001,-31.800001,42.600002,-1.6,-148.2,8.400001,-13.6,-116.4
73,-22,31.800001,16.300001,-30.300001,40.2,2.7,-146.7,8.400001,-13.6,-116.4
72,-22,29.4,19.6,-27.1,37.8,6.0,-143.5,8.400001,-13.6,-116.4
71,-22,28.300001,19.6,-26.4,36.7,6.0,-142.8,8.400001,-13.6,-116.4
70,-22,24.9,18.2,-24.7,33.3,4.6,-141.1,8.400001,-13.6,-116.4
69,-22,20.5,15.6,-24.300001,29.1,2.1000001,-140.6,8.400001,-13.6,-116.4
68,-22,18.5,12.6,-25.2,26.9,-1.0,-141.6,8.400001,-13.6,-116.4
67,-22,16.7,8.5,-29.7,25.1,-5.1,-146.1,8.400001,-13.6,-116.4
66,-22,16.4,10.7,-32.8,24.800001,-2.9,-149.2,8.400001,-13.6,-116.4
65,-22,18.9,8.0,-36.4,27.300001,-5.5,-152.7,8.400001,-13.6,-116.4
64,-22,22.1,7.7000003,-35.7,30.5,-5.9,-152.1,8.400001,-13.6,-116.4
63,-22,21.9,4.0,-30.9,30.300001,-9.5,-147.3,8.400001,-13.6,-116.4
62,-22,17.2,4.8,-28.4,25.6,-8.8,-144.8,8.400001,-13.6,-116.4
61,-22,15.7,4.5,-29.6,24.1,-9.1,-146.0,8.400001,-13.6,-116.4
60,-22,12.900001,0.6,-33.4,21.6,-12.8,-149.3,8.400001,-13.6,-116.4
59,-22,15.3,-3.4,-37.5,23.7,-17.0,-153.8,8.400001,-13.6,-116.4
58,-22,17.9,-6.2000003,-40.2,26.300001,-19.800001,-156.6,8.400001,-13.6,-116.4
57,-22,22.1,-5.1,-42.2,30.5,-18.7,-158.6,8.400001,-13.6,-116.4
56,-22,22.6,-9.1,-38.3,31.1,-22.6,-154.7,8.400001,-13.6,-116.4
55,-22,19.9,-5.3,-38.600002,28.300001,-18.9,-155.0,8.400001,-13.6,-116.4
